ID,X,Y,A,B,theta,total_flux,mu_max,mu_median,mu_mean,R_fwhm,R_e,R10,R90
0,1023.4575833318451,746.617535246475,588.7179814104693,429.4439224523609,-0.00969449533148592,66295424.0,196.0,22.0,22.21995858691419,2.0342144725641096,630.0648903910974,259.85692724123595,899.4760421435103
1,200.91397453822944,12.859371550518802,8.678471241315219,5.937004840525168,0.19174727797236044,27178.0,363.0,17.0,27.3420523138833,1.9544100476116797,7.001408606295148,1.692568750643269,14.99088988838742
2,116.88997555012224,11.581907090464547,2.2180011821125287,1.6603145425403119,0.399824926360818,409.0,27.0,9.0,9.975609756097562,1.9544100476116797,1.8712051592547776,0.5641895835477563,2.985410660720923
3,738.1469740634005,9.596541786743515,2.436959752503032,1.7644144917549345,0.7127356392739317,694.0,36.0,10.0,12.175438596491228,1.5957691216057308,2.326213245840639,0.5641895835477563,3.6996385101659595
4,380.6653543307087,15.87007874015748,2.0147582174658125,1.4228423990697505,0.5528078540864106,254.0,17.0,8.0,7.696969696969697,2.0342144725641096,1.692568750643269,0.5641895835477563,2.6462837142006137
5,453.10996563573883,19.694158075601376,1.951822879056529,1.5394736414442567,-0.2094794596542986,291.0,15.0,7.0,6.767441860465116,2.326213245840639,1.9544100476116797,0.7978845608028654,3.0382538898732494
6,1465.779827798278,12.309963099630997,3.3804936091457387,2.419866590928395,0.4819319674993281,813.0,27.0,9.0,10.037037037037036,2.393653682408596,2.763953195770684,0.9772050238058398,4.3336224206596095
7,1262.971217844936,9.790969598848713,4.267335361943524,3.0107522017827675,1.0609095435982665,5559.0,165.0,13.0,21.463320463320464,1.8712051592547776,3.6996385101659595,0.9772050238058398,7.420755373261929
8,1398.7520585544373,16.15462031107045,3.93914057859267,1.6940732723039664,-1.4212056638693247,1093.0,38.0,13.0,14.012820512820513,2.256758334191025,2.7057581899030048,0.9772050238058398,4.296739856991561
9,1589.5539772727273,17.258522727272727,2.044327748361908,1.4433859063698966,0.9789420811920873,352.0,19.0,10.0,10.352941176470589,2.5231325220201604,1.8712051592547776,0.5641895835477563,2.876813695875796
10,1480.4798890429959,30.53259361997226,2.7070889946971786,1.9010603348689616,-1.0555427193153462,721.0,25.0,12.0,12.016666666666667,2.985410660720923,2.5854414729132054,0.9772050238058398,3.8678889139475245
11,301.17378029256514,91.9776230685488,22.341093264971526,20.495816837398916,0.798119767105177,437236.0,2520.0,21.0,39.60112308667693,2.326213245840639,19.46249635988947,3.0382538898732494,49.59094857588396
12,1363.1025,35.155,1.8570041708154266,1.4140382807786578,0.06687634557578281,400.0,31.0,8.0,10.526315789473685,1.4927053303604616,1.7841241161527712,0.5641895835477563,2.985410660720923
13,627.6685655100983,35.008803728638014,4.698243025223371,2.1336528044874794,1.4792014063898933,1931.0,38.0,12.0,13.226027397260275,3.0901936161855166,3.5682482323055424,1.2615662610100802,5.808687281605183
14,991.0805319257969,52.18053705032285,2.1891689257175013,2.059915739476393,-0.9927931863329951,39028.0,3661.0,16.0,125.08974358974359,1.381976597885342,1.5957691216057308,0.5641895835477563,4.51351666838205
15,1860.0651408450703,39.897887323943664,2.533688400652375,1.7823210298247418,-0.9471334979102886,568.0,23.0,10.0,9.466666666666667,2.6462837142006137,2.393653682408596,0.7978845608028654,3.6125759969217834
16,1953.4578397212545,49.43414634146342,2.4698703660043737,1.6257624466963614,1.2354351081914792,1435.0,110.0,12.0,18.636363636363637,1.2615662610100802,1.9544100476116797,0.5641895835477563,4.1073621666150775
17,872.6778947368421,45.99368421052632,1.6368343077050929,1.4127735585924974,-0.8491372705471815,475.0,26.0,16.5,15.833333333333334,2.6462837142006137,1.8712051592547776,0.5641895835477563,2.7057581899030048
